   4854.00   1.1413E-14   5.5273E-17
   4856.00   1.1444E-14   5.5130E-17
   4858.00   1.1567E-14   5.6024E-17
   4860.00   1.1709E-14   5.6811E-17
   4862.00   1.1747E-14   5.6966E-17
   4864.00   1.1686E-14   5.6322E-17
   4866.00   1.1634E-14   5.6286E-17
   4868.00   1.1626E-14   5.5905E-17
   4870.00   1.1796E-14   5.6942E-17
   4872.00   1.2123E-14   5.8980E-17
   4874.00   1.2409E-14   6.0315E-17
   4876.00   1.2599E-14   6.0720E-17
   4878.00   1.2850E-14   6.2413E-17
   4880.00   1.3040E-14   6.3295E-17
   4882.00   1.3172E-14   6.3367E-17
   4884.00   1.3517E-14   6.5488E-17
   4886.00   1.3923E-14   6.8051E-17
   4888.00   1.4078E-14   6.8123E-17
   4890.00   1.4161E-14   6.8254E-17
   4892.00   1.4364E-14   6.9506E-17
   4894.00   1.4662E-14   7.0948E-17
   4896.00   1.5055E-14   7.3093E-17
   4898.00   1.5365E-14   7.4774E-17
   4900.00   1.5508E-14   7.4941E-17
   4902.00   1.5675E-14   7.5537E-17
   4904.00   1.6044E-14   7.7766E-17
   4906.00   1.6497E-14   8.0234E-17
   4908.00   1.6819E-14   8.1664E-17
   4910.00   1.6926E-14   8.2081E-17
   4912.00   1.6926E-14   8.1545E-17
   4914.00   1.6998E-14   8.2272E-17
   4916.00   1.7069E-14   8.2725E-17
   4918.00   1.7081E-14   8.2296E-17
   4920.00   1.7189E-14   8.3106E-17
   4922.00   1.7379E-14   8.4203E-17
   4924.00   1.7582E-14   8.4966E-17
   4926.00   1.7844E-14   8.6444E-17
   4928.00   1.8166E-14   8.7910E-17
   4930.00   1.8536E-14   8.9698E-17
   4932.00   1.9060E-14   9.2177E-17
   4934.00   1.9763E-14   9.5932E-17
   4936.00   2.0610E-14   9.9961E-17
   4938.00   2.1635E-14   1.0491E-16
   4940.00   2.2827E-14   1.1158E-16
   4942.00   2.3733E-14   1.1591E-16
   4944.00   2.3900E-14   1.1703E-16
   4946.00   2.3041E-14   1.1136E-16
   4948.00   2.1611E-14   1.0339E-16
   4950.00   2.0276E-14   9.6945E-17
   4952.00   1.9287E-14   9.2368E-17
   4954.00   1.8619E-14   8.9483E-17
   4956.00   1.8130E-14   8.7386E-17
   4958.00   1.7701E-14   8.5192E-17
   4960.00   1.7284E-14   8.3678E-17
   4962.00   1.6771E-14   8.0520E-17
   4964.00   1.6366E-14   7.8589E-17
   4966.00   1.6152E-14   7.8076E-17
   4968.00   1.5973E-14   7.7122E-17
   4970.00   1.5758E-14   7.6050E-17
   4972.00   1.5496E-14   7.4870E-17
   4974.00   1.5174E-14   7.3093E-17
   4976.00   1.4912E-14   7.1842E-17
   4978.00   1.4733E-14   7.1103E-17
   4980.00   1.4590E-14   7.0471E-17
   4982.00   1.4399E-14   6.9660E-17
   4984.00   1.4173E-14   6.8206E-17
   4986.00   1.3970E-14   6.7515E-17
   4988.00   1.3732E-14   6.6359E-17
   4990.00   1.3422E-14   6.4642E-17
   4992.00   1.3148E-14   6.3343E-17
   4994.00   1.2933E-14   6.2210E-17
   4996.00   1.2850E-14   6.2091E-17
   4998.00   1.2778E-14   6.1948E-17
   5000.00   1.2647E-14   6.0709E-17
   5002.00   1.2647E-14   6.1281E-17
   5004.00   1.2611E-14   6.1328E-17
   5006.00   1.2349E-14   5.9493E-17
   5008.00   1.2075E-14   5.7907E-17
   5010.00   1.1956E-14   5.7812E-17
   5012.00   1.1956E-14   5.7502E-17
   5014.00   1.2123E-14   5.8682E-17
   5016.00   1.2313E-14   6.0077E-17
   5018.00   1.2278E-14   5.9445E-17
   5020.00   1.2135E-14   5.8217E-17
   5022.00   1.2146E-14   5.8646E-17
   5024.00   1.2290E-14   5.9576E-17
   5026.00   1.2409E-14   5.9993E-17
   5028.00   1.2576E-14   6.0625E-17
   5030.00   1.2981E-14   6.2473E-17
   5032.00   1.3958E-14   6.7312E-17
   5034.00   1.5746E-14   7.6717E-17
   5036.00   1.8440E-14   9.0401E-17
   5038.00   2.1837E-14   1.0860E-16
   5040.00   2.4937E-14   1.2480E-16
   5042.00   2.6164E-14   1.3040E-16
   5044.00   2.4579E-14   1.2051E-16
   5046.00   2.0872E-14   9.9782E-17
   5048.00   1.6843E-14   7.8291E-17
   5050.00   1.4030E-14   6.5024E-17
   5052.00   1.2659E-14   5.9993E-17
   5054.00   1.2087E-14   5.8062E-17
   5056.00   1.1715E-14   5.6465E-17
   5058.00   1.1401E-14   5.4760E-17
   5060.00   1.1214E-14   5.3974E-17
   5062.00   1.1173E-14   5.3890E-17
   5064.00   1.1232E-14   5.4308E-17
   5066.00   1.1334E-14   5.4868E-17
   5068.00   1.1455E-14   5.5321E-17
   5070.00   1.1686E-14   5.6405E-17
   5072.00   1.2123E-14   5.8658E-17
   5074.00   1.2766E-14   6.1936E-17
   5076.00   1.3589E-14   6.6049E-17
   5078.00   1.4769E-14   7.1186E-17
   5080.00   1.6914E-14   8.1604E-17
   5082.00   2.1015E-14   1.0242E-16
   5084.00   2.8131E-14   1.4006E-16
   5086.00   3.8263E-14   1.9453E-16
   5088.00   4.8717E-14   2.4865E-16
   5090.00   5.4868E-14   2.7833E-16
   5092.00   5.3068E-14   2.6450E-16
   5094.00   4.3925E-14   2.1265E-16
   5096.00   3.2124E-14   1.4983E-16
   5098.00   2.2457E-14   1.0180E-16
   5100.00   1.6593E-14   7.5334E-17
   5102.00   1.3672E-14   6.3772E-17
   5104.00   1.2266E-14   5.8062E-17
   5106.00   1.1579E-14   5.5416E-17
   5108.00   1.1224E-14   5.3902E-17
   5110.00   1.1053E-14   5.3259E-17
   5112.00   1.0947E-14   5.3044E-17
   5114.00   1.0791E-14   5.1971E-17
   5116.00   1.0723E-14   5.1411E-17
   5118.00   1.0860E-14   5.2794E-17
   5120.00   1.0965E-14   5.3247E-17
   5122.00   1.0918E-14   5.2758E-17
   5124.00   1.0789E-14   5.2138E-17
   5126.00   1.0634E-14   5.1208E-17
   5128.00   1.0492E-14   5.0767E-17
   5130.00   1.0325E-14   4.9706E-17
   5132.00   1.0229E-14   4.9194E-17
   5134.00   1.0246E-14   4.9683E-17
   5136.00   1.0268E-14   4.9528E-17
   5138.00   1.0316E-14   4.9933E-17
   5140.00   1.0351E-14   5.0147E-17
   5142.00   1.0331E-14   4.9933E-17
   5144.00   1.0274E-14   4.9647E-17
   5146.00   1.0221E-14   4.9277E-17
   5148.00   1.0202E-14   4.9373E-17
   5150.00   1.0180E-14   4.9182E-17
   5152.00   1.0111E-14   4.9003E-17
   5154.00   9.9902E-15   4.8002E-17
   5156.00   9.9365E-15   4.8038E-17
   5158.00   9.9162E-15   4.7966E-17
   5160.00   9.8733E-15   4.7692E-17
   5162.00   9.8400E-15   4.7477E-17
   5164.00   9.8400E-15   4.7620E-17
   5166.00   9.8030E-15   4.7513E-17
   5168.00   9.6981E-15   4.6691E-17
   5170.00   9.6612E-15   4.6488E-17
   5172.00   9.7434E-15   4.7275E-17
   5174.00   9.8268E-15   4.7513E-17
   5176.00   9.8674E-15   4.7895E-17
   5178.00   9.8221E-15   4.7442E-17
   5180.00   9.7279E-15   4.7001E-17
   5182.00   9.6123E-15   4.6405E-17
   5184.00   9.4812E-15   4.5785E-17
   5186.00   9.3620E-15   4.5058E-17
   5188.00   9.3298E-15   4.4974E-17
   5190.00   9.3846E-15   4.5451E-17
   5192.00   9.4204E-15   4.5654E-17
   5194.00   9.4311E-15   4.5391E-17
   5196.00   9.5277E-15   4.6130E-17
   5198.00   9.6719E-15   4.6858E-17
   5200.00   9.8185E-15   4.7489E-17
   5202.00   9.9723E-15   4.8407E-17
   5204.00   1.0066E-14   4.8800E-17
   5206.00   1.0051E-14   4.8753E-17
   5208.00   9.8996E-15   4.7787E-17
   5210.00   9.7267E-15   4.6691E-17
   5212.00   9.6874E-15   4.6726E-17
   5214.00   9.7470E-15   4.7215E-17
   5216.00   9.7804E-15   4.7418E-17
   5218.00   9.7518E-15   4.6989E-17
   5220.00   9.7827E-15   4.7179E-17
   5222.00   9.8936E-15   4.8026E-17
   5224.00   9.9758E-15   4.8264E-17
